id,product,gender,age,term,rate
7873,UVL01,2,33,53,3.49
7874,UVL01,2,33,54,3.5
7875,UVL01,2,33,55,3.51
7876,UVL01,2,33,56,3.51
7877,UVL01,2,33,57,3.51
7878,UVL01,2,33,58,3.51
7879,UVL01,2,33,59,3.52
7880,UVL01,2,33,60,3.52
7881,UVL01,2,33,61,3.52
7882,UVL01,2,33,62,3.52
7883,UVL01,2,33,63,3.52
7884,UVL01,2,33,64,3.52
7885,UVL01,2,33,65,3.52
7886,UVL01,2,33,66,3.52
7887,UVL01,2,33,67,3.52
7888,UVL01,2,34,1,1.59
7889,UVL01,2,34,2,1.63
7890,UVL01,2,34,3,1.68
7891,UVL01,2,34,4,1.74
7892,UVL01,2,34,5,1.81
7893,UVL01,2,34,6,1.88
7894,UVL01,2,34,7,1.96
7895,UVL01,2,34,8,2.04
7896,UVL01,2,34,9,2.13
7897,UVL01,2,34,10,2.22
7898,UVL01,2,34,11,2.31
7899,UVL01,2,34,12,2.39
7900,UVL01,2,34,13,2.47
7901,UVL01,2,34,14,2.54
7902,UVL01,2,34,15,2.61
7903,UVL01,2,34,16,2.67
7904,UVL01,2,34,17,2.73
7905,UVL01,2,34,18,2.79
7906,UVL01,2,34,19,2.85
7907,UVL01,2,34,20,2.91
7908,UVL01,2,34,21,2.96
7909,UVL01,2,34,22,3.01
7910,UVL01,2,34,23,3.06
7911,UVL01,2,34,24,3.1
7912,UVL01,2,34,25,3.14
7913,UVL01,2,34,26,3.18
7914,UVL01,2,34,27,3.22
7915,UVL01,2,34,28,3.25
7916,UVL01,2,34,29,3.28
7917,UVL01,2,34,30,3.31
7918,UVL01,2,34,31,3.35
7919,UVL01,2,34,32,3.38
7920,UVL01,2,34,33,3.41
7921,UVL01,2,34,34,3.43
7922,UVL01,2,34,35,3.46
7923,UVL01,2,34,36,3.48
7924,UVL01,2,34,37,3.51
7925,UVL01,2,34,38,3.53
7926,UVL01,2,34,39,3.55
7927,UVL01,2,34,40,3.57
7928,UVL01,2,34,41,3.59
7929,UVL01,2,34,42,3.61
7930,UVL01,2,34,43,3.63
7931,UVL01,2,34,44,3.65
7932,UVL01,2,34,45,3.66
7933,UVL01,2,34,46,3.68
7934,UVL01,2,34,47,3.69
7935,UVL01,2,34,48,3.7
7936,UVL01,2,34,49,3.71
7937,UVL01,2,34,50,3.72
7938,UVL01,2,34,51,3.73
7939,UVL01,2,34,52,3.74
7940,UVL01,2,34,53,3.75
7941,UVL01,2,34,54,3.75
7942,UVL01,2,34,55,3.76
7943,UVL01,2,34,56,3.76
7944,UVL01,2,34,57,3.76
7945,UVL01,2,34,58,3.77
7946,UVL01,2,34,59,3.77
7947,UVL01,2,34,60,3.77
7948,UVL01,2,34,61,3.77
7949,UVL01,2,34,62,3.77
7950,UVL01,2,34,63,3.77
7951,UVL01,2,34,64,3.77
7952,UVL01,2,34,65,3.77
7953,UVL01,2,34,66,3.77
7954,UVL01,2,35,1,1.68
7955,UVL01,2,35,2,1.73
7956,UVL01,2,35,3,1.8
7957,UVL01,2,35,4,1.87
7958,UVL01,2,35,5,1.95
7959,UVL01,2,35,6,2.03
7960,UVL01,2,35,7,2.12
7961,UVL01,2,35,8,2.21
7962,UVL01,2,35,9,2.3
7963,UVL01,2,35,10,2.4
7964,UVL01,2,35,11,2.49
7965,UVL01,2,35,12,2.58
7966,UVL01,2,35,13,2.66
7967,UVL01,2,35,14,2.73
7968,UVL01,2,35,15,2.8
7969,UVL01,2,35,16,2.87
7970,UVL01,2,35,17,2.94
7971,UVL01,2,35,18,3
7972,UVL01,2,35,19,3.06
7973,UVL01,2,35,20,3.12
7974,UVL01,2,35,21,3.18
7975,UVL01,2,35,22,3.23
7976,UVL01,2,35,23,3.28
7977,UVL01,2,35,24,3.33
7978,UVL01,2,35,25,3.37
7979,UVL01,2,35,26,3.41
7980,UVL01,2,35,27,3.45
7981,UVL01,2,35,28,3.49
7982,UVL01,2,35,29,3.52
7983,UVL01,2,35,30,3.56
7984,UVL01,2,35,31,3.59
7985,UVL01,2,35,32,3.63
7986,UVL01,2,35,33,3.66
7987,UVL01,2,35,34,3.69
7988,UVL01,2,35,35,3.71
7989,UVL01,2,35,36,3.74
7990,UVL01,2,35,37,3.77
7991,UVL01,2,35,38,3.79
7992,UVL01,2,35,39,3.81
7993,UVL01,2,35,40,3.84
7994,UVL01,2,35,41,3.86
7995,UVL01,2,35,42,3.88
7996,UVL01,2,35,43,3.9
7997,UVL01,2,35,44,3.92
7998,UVL01,2,35,45,3.93
7999,UVL01,2,35,46,3.95
8000,UVL01,2,35,47,3.96
8001,UVL01,2,35,48,3.98
8002,UVL01,2,35,49,3.99
8003,UVL01,2,35,50,4
8004,UVL01,2,35,51,4.01
8005,UVL01,2,35,52,4.01
8006,UVL01,2,35,53,4.02
8007,UVL01,2,35,54,4.03
8008,UVL01,2,35,55,4.03
8009,UVL01,2,35,56,4.03
8010,UVL01,2,35,57,4.04
8011,UVL01,2,35,58,4.04
8012,UVL01,2,35,59,4.04
8013,UVL01,2,35,60,4.04
8014,UVL01,2,35,61,4.04
8015,UVL01,2,35,62,4.04
8016,UVL01,2,35,63,4.04
8017,UVL01,2,35,64,4.04
8018,UVL01,2,35,65,4.04
8019,UVL01,2,36,1,1.79
8020,UVL01,2,36,2,1.86
8021,UVL01,2,36,3,1.94
8022,UVL01,2,36,4,2.02
8023,UVL01,2,36,5,2.11
8024,UVL01,2,36,6,2.2
8025,UVL01,2,36,7,2.3
8026,UVL01,2,36,8,2.39
8027,UVL01,2,36,9,2.49
8028,UVL01,2,36,10,2.59
8029,UVL01,2,36,11,2.69
8030,UVL01,2,36,12,2.78
8031,UVL01,2,36,13,2.86
8032,UVL01,2,36,14,2.94
8033,UVL01,2,36,15,3.02
8034,UVL01,2,36,16,3.09
8035,UVL01,2,36,17,3.16
8036,UVL01,2,36,18,3.23
8037,UVL01,2,36,19,3.29
8038,UVL01,2,36,20,3.36
8039,UVL01,2,36,21,3.42
8040,UVL01,2,36,22,3.47
8041,UVL01,2,36,23,3.52
8042,UVL01,2,36,24,3.57
8043,UVL01,2,36,25,3.61
8044,UVL01,2,36,26,3.66
8045,UVL01,2,36,27,3.7
8046,UVL01,2,36,28,3.74
8047,UVL01,2,36,29,3.78
8048,UVL01,2,36,30,3.82
8049,UVL01,2,36,31,3.86
8050,UVL01,2,36,32,3.89
8051,UVL01,2,36,33,3.93
8052,UVL01,2,36,34,3.96
8053,UVL01,2,36,35,3.99
8054,UVL01,2,36,36,4.02
8055,UVL01,2,36,37,4.05
8056,UVL01,2,36,38,4.07
8057,UVL01,2,36,39,4.1
8058,UVL01,2,36,40,4.12
8059,UVL01,2,36,41,4.15
8060,UVL01,2,36,42,4.17
8061,UVL01,2,36,43,4.19
8062,UVL01,2,36,44,4.21
8063,UVL01,2,36,45,4.23
8064,UVL01,2,36,46,4.24
8065,UVL01,2,36,47,4.26
8066,UVL01,2,36,48,4.27
8067,UVL01,2,36,49,4.28
8068,UVL01,2,36,50,4.29
8069,UVL01,2,36,51,4.3
8070,UVL01,2,36,52,4.31
8071,UVL01,2,36,53,4.31
8072,UVL01,2,36,54,4.32
8073,UVL01,2,36,55,4.32
8074,UVL01,2,36,56,4.33
8075,UVL01,2,36,57,4.33
8076,UVL01,2,36,58,4.33
8077,UVL01,2,36,59,4.33
8078,UVL01,2,36,60,4.33
8079,UVL01,2,36,61,4.33
8080,UVL01,2,36,62,4.33
8081,UVL01,2,36,63,4.33
8082,UVL01,2,36,64,4.33
8083,UVL01,2,37,1,1.93
8084,UVL01,2,37,2,2.01
8085,UVL01,2,37,3,2.1
8086,UVL01,2,37,4,2.19
8087,UVL01,2,37,5,2.29
8088,UVL01,2,37,6,2.39
8089,UVL01,2,37,7,2.49
8090,UVL01,2,37,8,2.59
8091,UVL01,2,37,9,2.69
8092,UVL01,2,37,10,2.79
8093,UVL01,2,37,11,2.89
8094,UVL01,2,37,12,2.99
8095,UVL01,2,37,13,3.08
8096,UVL01,2,37,14,3.16
8097,UVL01,2,37,15,3.24
8098,UVL01,2,37,16,3.32
8099,UVL01,2,37,17,3.4
8100,UVL01,2,37,18,3.47
8101,UVL01,2,37,19,3.54
8102,UVL01,2,37,20,3.61
8103,UVL01,2,37,21,3.67
8104,UVL01,2,37,22,3.73
8105,UVL01,2,37,23,3.78
8106,UVL01,2,37,24,3.83
8107,UVL01,2,37,25,3.88
8108,UVL01,2,37,26,3.92
8109,UVL01,2,37,27,3.97
8110,UVL01,2,37,28,4.02
8111,UVL01,2,37,29,4.06
8112,UVL01,2,37,30,4.1
8113,UVL01,2,37,31,4.14
8114,UVL01,2,37,32,4.18
8115,UVL01,2,37,33,4.22
8116,UVL01,2,37,34,4.25
8117,UVL01,2,37,35,4.28
8118,UVL01,2,37,36,4.32
8119,UVL01,2,37,37,4.35
8120,UVL01,2,37,38,4.38
8121,UVL01,2,37,39,4.4
8122,UVL01,2,37,40,4.43
8123,UVL01,2,37,41,4.46
8124,UVL01,2,37,42,4.48
8125,UVL01,2,37,43,4.5
8126,UVL01,2,37,44,4.52
8127,UVL01,2,37,45,4.54
8128,UVL01,2,37,46,4.56
8129,UVL01,2,37,47,4.57
8130,UVL01,2,37,48,4.59
8131,UVL01,2,37,49,4.6
8132,UVL01,2,37,50,4.61
8133,UVL01,2,37,51,4.62
8134,UVL01,2,37,52,4.62
8135,UVL01,2,37,53,4.63
8136,UVL01,2,37,54,4.63
8137,UVL01,2,37,55,4.64
8138,UVL01,2,37,56,4.64
8139,UVL01,2,37,57,4.64
8140,UVL01,2,37,58,4.64
8141,UVL01,2,37,59,4.64
8142,UVL01,2,37,60,4.64
8143,UVL01,2,37,61,4.64
8144,UVL01,2,37,62,4.64
8145,UVL01,2,37,63,4.64
8146,UVL01,2,38,1,2.1
8147,UVL01,2,38,2,2.19
8148,UVL01,2,38,3,2.29
8149,UVL01,2,38,4,2.39
8150,UVL01,2,38,5,2.49
8151,UVL01,2,38,6,2.59
8152,UVL01,2,38,7,2.7
8153,UVL01,2,38,8,2.8
8154,UVL01,2,38,9,2.9
8155,UVL01,2,38,10,3.01
8156,UVL01,2,38,11,3.12
8157,UVL01,2,38,12,3.22
8158,UVL01,2,38,13,3.31
8159,UVL01,2,38,14,3.4
8160,UVL01,2,38,15,3.49
8161,UVL01,2,38,16,3.57
8162,UVL01,2,38,17,3.65
8163,UVL01,2,38,18,3.73
8164,UVL01,2,38,19,3.81
8165,UVL01,2,38,20,3.87
8166,UVL01,2,38,21,3.94
8167,UVL01,2,38,22,4
8168,UVL01,2,38,23,4.05
8169,UVL01,2,38,24,4.11
8170,UVL01,2,38,25,4.16
8171,UVL01,2,38,26,4.21
8172,UVL01,2,38,27,4.26
8173,UVL01,2,38,28,4.31
8174,UVL01,2,38,29,4.36
8175,UVL01,2,38,30,4.41
8176,UVL01,2,38,31,4.45
8177,UVL01,2,38,32,4.49
8178,UVL01,2,38,33,4.53
8179,UVL01,2,38,34,4.57
8180,UVL01,2,38,35,4.6
8181,UVL01,2,38,36,4.64
8182,UVL01,2,38,37,4.67
8183,UVL01,2,38,38,4.7
8184,UVL01,2,38,39,4.73
8185,UVL01,2,38,40,4.76
8186,UVL01,2,38,41,4.79
8187,UVL01,2,38,42,4.81
8188,UVL01,2,38,43,4.84
8189,UVL01,2,38,44,4.86
8190,UVL01,2,38,45,4.88
8191,UVL01,2,38,46,4.89
8192,UVL01,2,38,47,4.91
8193,UVL01,2,38,48,4.92
8194,UVL01,2,38,49,4.93
8195,UVL01,2,38,50,4.94
8196,UVL01,2,38,51,4.95
8197,UVL01,2,38,52,4.96
8198,UVL01,2,38,53,4.96
8199,UVL01,2,38,54,4.97
8200,UVL01,2,38,55,4.97
8201,UVL01,2,38,56,4.97
8202,UVL01,2,38,57,4.97
8203,UVL01,2,38,58,4.97
8204,UVL01,2,38,59,4.98
8205,UVL01,2,38,60,4.98
8206,UVL01,2,38,61,4.98
8207,UVL01,2,38,62,4.98
8208,UVL01,2,39,1,2.29
8209,UVL01,2,39,2,2.39
8210,UVL01,2,39,3,2.49
8211,UVL01,2,39,4,2.6
8212,UVL01,2,39,5,2.7
8213,UVL01,2,39,6,2.81
8214,UVL01,2,39,7,2.91
8215,UVL01,2,39,8,3.02
8216,UVL01,2,39,9,3.13
8217,UVL01,2,39,10,3.24
8218,UVL01,2,39,11,3.35
8219,UVL01,2,39,12,3.46
8220,UVL01,2,39,13,3.56
8221,UVL01,2,39,14,3.66
8222,UVL01,2,39,15,3.75
8223,UVL01,2,39,16,3.84
8224,UVL01,2,39,17,3.93
8225,UVL01,2,39,18,4.01
8226,UVL01,2,39,19,4.08
8227,UVL01,2,39,20,4.15
8228,UVL01,2,39,21,4.22
8229,UVL01,2,39,22,4.28
8230,UVL01,2,39,23,4.34
8231,UVL01,2,39,24,4.4
8232,UVL01,2,39,25,4.46
8233,UVL01,2,39,26,4.52
8234,UVL01,2,39,27,4.57
8235,UVL01,2,39,28,4.63
8236,UVL01,2,39,29,4.68
8237,UVL01,2,39,30,4.73
8238,UVL01,2,39,31,4.77
8239,UVL01,2,39,32,4.82
8240,UVL01,2,39,33,4.86
8241,UVL01,2,39,34,4.9
8242,UVL01,2,39,35,4.94
8243,UVL01,2,39,36,4.98
8244,UVL01,2,39,37,5.02
8245,UVL01,2,39,38,5.05
8246,UVL01,2,39,39,5.09
8247,UVL01,2,39,40,5.12
8248,UVL01,2,39,41,5.14
8249,UVL01,2,39,42,5.17
8250,UVL01,2,39,43,5.2
8251,UVL01,2,39,44,5.22
8252,UVL01,2,39,45,5.24
8253,UVL01,2,39,46,5.25
8254,UVL01,2,39,47,5.27
8255,UVL01,2,39,48,5.28
8256,UVL01,2,39,49,5.29
8257,UVL01,2,39,50,5.3
8258,UVL01,2,39,51,5.31
8259,UVL01,2,39,52,5.32
8260,UVL01,2,39,53,5.32
8261,UVL01,2,39,54,5.32
8262,UVL01,2,39,55,5.33
8263,UVL01,2,39,56,5.33
8264,UVL01,2,39,57,5.33
8265,UVL01,2,39,58,5.33
8266,UVL01,2,39,59,5.33
8267,UVL01,2,39,60,5.33
8268,UVL01,2,39,61,5.33
8269,UVL01,2,40,1,2.49
8270,UVL01,2,40,2,2.6
8271,UVL01,2,40,3,2.71
8272,UVL01,2,40,4,2.81
8273,UVL01,2,40,5,2.92
8274,UVL01,2,40,6,3.03
8275,UVL01,2,40,7,3.14
8276,UVL01,2,40,8,3.25
8277,UVL01,2,40,9,3.36
8278,UVL01,2,40,10,3.48
8279,UVL01,2,40,11,3.6
8280,UVL01,2,40,12,3.71
8281,UVL01,2,40,13,3.82
8282,UVL01,2,40,14,3.93
8283,UVL01,2,40,15,4.03
8284,UVL01,2,40,16,4.12
8285,UVL01,2,40,17,4.21
8286,UVL01,2,40,18,4.3
8287,UVL01,2,40,19,4.38
8288,UVL01,2,40,20,4.45
8289,UVL01,2,40,21,4.52
8290,UVL01,2,40,22,4.59
8291,UVL01,2,40,23,4.65
8292,UVL01,2,40,24,4.72
8293,UVL01,2,40,25,4.78
8294,UVL01,2,40,26,4.85
8295,UVL01,2,40,27,4.91
8296,UVL01,2,40,28,4.97
8297,UVL01,2,40,29,5.02
8298,UVL01,2,40,30,5.07
8299,UVL01,2,40,31,5.12
8300,UVL01,2,40,32,5.17
8301,UVL01,2,40,33,5.22
8302,UVL01,2,40,34,5.26
8303,UVL01,2,40,35,5.31
8304,UVL01,2,40,36,5.35
8305,UVL01,2,40,37,5.39
8306,UVL01,2,40,38,5.43
8307,UVL01,2,40,39,5.46
8308,UVL01,2,40,40,5.49
8309,UVL01,2,40,41,5.52
8310,UVL01,2,40,42,5.55
8311,UVL01,2,40,43,5.58
8312,UVL01,2,40,44,5.6
8313,UVL01,2,40,45,5.62
8314,UVL01,2,40,46,5.64
8315,UVL01,2,40,47,5.65
8316,UVL01,2,40,48,5.66
8317,UVL01,2,40,49,5.68
8318,UVL01,2,40,50,5.68
8319,UVL01,2,40,51,5.69
8320,UVL01,2,40,52,5.69
8321,UVL01,2,40,53,5.7
8322,UVL01,2,40,54,5.7
8323,UVL01,2,40,55,5.7
8324,UVL01,2,40,56,5.7
8325,UVL01,2,40,57,5.71
8326,UVL01,2,40,58,5.71
8327,UVL01,2,40,59,5.71
8328,UVL01,2,40,60,5.71
8329,UVL01,2,41,1,2.71
8330,UVL01,2,41,2,2.82
8331,UVL01,2,41,3,2.93
8332,UVL01,2,41,4,3.04
8333,UVL01,2,41,5,3.15
8334,UVL01,2,41,6,3.26
8335,UVL01,2,41,7,3.37
8336,UVL01,2,41,8,3.49
8337,UVL01,2,41,9,3.61
8338,UVL01,2,41,10,3.73
8339,UVL01,2,41,11,3.86
8340,UVL01,2,41,12,3.98
8341,UVL01,2,41,13,4.1
8342,UVL01,2,41,14,4.21
8343,UVL01,2,41,15,4.32
8344,UVL01,2,41,16,4.42
8345,UVL01,2,41,17,4.51
8346,UVL01,2,41,18,4.6
8347,UVL01,2,41,19,4.68
8348,UVL01,2,41,20,4.76
8349,UVL01,2,41,21,4.84
8350,UVL01,2,41,22,4.91
8351,UVL01,2,41,23,4.98
8352,UVL01,2,41,24,5.06
8353,UVL01,2,41,25,5.13
8354,UVL01,2,41,26,5.2
8355,UVL01,2,41,27,5.26
8356,UVL01,2,41,28,5.32
8357,UVL01,2,41,29,5.38
8358,UVL01,2,41,30,5.44
8359,UVL01,2,41,31,5.49
8360,UVL01,2,41,32,5.55
8361,UVL01,2,41,33,5.6
8362,UVL01,2,41,34,5.65
8363,UVL01,2,41,35,5.7
8364,UVL01,2,41,36,5.74
8365,UVL01,2,41,37,5.79
8366,UVL01,2,41,38,5.83
8367,UVL01,2,41,39,5.86
8368,UVL01,2,41,40,5.9
8369,UVL01,2,41,41,5.93
8370,UVL01,2,41,42,5.96
8371,UVL01,2,41,43,5.98
8372,UVL01,2,41,44,6.01
8373,UVL01,2,41,45,6.03
8374,UVL01,2,41,46,6.04
8375,UVL01,2,41,47,6.06
8376,UVL01,2,41,48,6.07
8377,UVL01,2,41,49,6.08
8378,UVL01,2,41,50,6.09
8379,UVL01,2,41,51,6.09
8380,UVL01,2,41,52,6.1
8381,UVL01,2,41,53,6.1
8382,UVL01,2,41,54,6.1
8383,UVL01,2,41,55,6.1
8384,UVL01,2,41,56,6.11
8385,UVL01,2,41,57,6.11
8386,UVL01,2,41,58,6.11
8387,UVL01,2,41,59,6.11
8388,UVL01,2,42,1,2.94
8389,UVL01,2,42,2,3.04
8390,UVL01,2,42,3,3.15
8391,UVL01,2,42,4,3.27
8392,UVL01,2,42,5,3.38
8393,UVL01,2,42,6,3.49
8394,UVL01,2,42,7,3.61
8395,UVL01,2,42,8,3.73
8396,UVL01,2,42,9,3.86
8397,UVL01,2,42,10,4
8398,UVL01,2,42,11,4.14
8399,UVL01,2,42,12,4.27
8400,UVL01,2,42,13,4.4
8401,UVL01,2,42,14,4.52
8402,UVL01,2,42,15,4.63
8403,UVL01,2,42,16,4.73
8404,UVL01,2,42,17,4.83
8405,UVL01,2,42,18,4.92
8406,UVL01,2,42,19,5.01
8407,UVL01,2,42,20,5.09
8408,UVL01,2,42,21,5.17
8409,UVL01,2,42,22,5.26
8410,UVL01,2,42,23,5.34
8411,UVL01,2,42,24,5.42
8412,UVL01,2,42,25,5.49
8413,UVL01,2,42,26,5.57
8414,UVL01,2,42,27,5.64
8415,UVL01,2,42,28,5.71
8416,UVL01,2,42,29,5.77
8417,UVL01,2,42,30,5.83
8418,UVL01,2,42,31,5.89
8419,UVL01,2,42,32,5.95
8420,UVL01,2,42,33,6.01
8421,UVL01,2,42,34,6.06
8422,UVL01,2,42,35,6.12
8423,UVL01,2,42,36,6.16
8424,UVL01,2,42,37,6.21
8425,UVL01,2,42,38,6.25
8426,UVL01,2,42,39,6.29
8427,UVL01,2,42,40,6.33
8428,UVL01,2,42,41,6.36
8429,UVL01,2,42,42,6.39
8430,UVL01,2,42,43,6.42
8431,UVL01,2,42,44,6.44
8432,UVL01,2,42,45,6.46
8433,UVL01,2,42,46,6.48
8434,UVL01,2,42,47,6.49
8435,UVL01,2,42,48,6.5
8436,UVL01,2,42,49,6.51
8437,UVL01,2,42,50,6.52
8438,UVL01,2,42,51,6.52
8439,UVL01,2,42,52,6.53
8440,UVL01,2,42,53,6.53
8441,UVL01,2,42,54,6.53
8442,UVL01,2,42,55,6.53
8443,UVL01,2,42,56,6.53
8444,UVL01,2,42,57,6.53
8445,UVL01,2,42,58,6.53
8446,UVL01,2,43,1,3.15
8447,UVL01,2,43,2,3.27
8448,UVL01,2,43,3,3.38
8449,UVL01,2,43,4,3.5
8450,UVL01,2,43,5,3.62
8451,UVL01,2,43,6,3.74
8452,UVL01,2,43,7,3.86
8453,UVL01,2,43,8,4
8454,UVL01,2,43,9,4.13
8455,UVL01,2,43,10,4.28
8456,UVL01,2,43,11,4.43
8457,UVL01,2,43,12,4.58
8458,UVL01,2,43,13,4.71
8459,UVL01,2,43,14,4.84
8460,UVL01,2,43,15,4.95
8461,UVL01,2,43,16,5.06
8462,UVL01,2,43,17,5.16
8463,UVL01,2,43,18,5.26
8464,UVL01,2,43,19,5.35
8465,UVL01,2,43,20,5.44
8466,UVL01,2,43,21,5.53
8467,UVL01,2,43,22,5.63
8468,UVL01,2,43,23,5.72
8469,UVL01,2,43,24,5.8
8470,UVL01,2,43,25,5.89
8471,UVL01,2,43,26,5.97
8472,UVL01,2,43,27,6.04
8473,UVL01,2,43,28,6.12
8474,UVL01,2,43,29,6.19
8475,UVL01,2,43,30,6.25
8476,UVL01,2,43,31,6.32
8477,UVL01,2,43,32,6.39
8478,UVL01,2,43,33,6.45
8479,UVL01,2,43,34,6.51
8480,UVL01,2,43,35,6.57
8481,UVL01,2,43,36,6.62
8482,UVL01,2,43,37,6.67
8483,UVL01,2,43,38,6.71
8484,UVL01,2,43,39,6.75
8485,UVL01,2,43,40,6.79
8486,UVL01,2,43,41,6.83
8487,UVL01,2,43,42,6.86
8488,UVL01,2,43,43,6.88
8489,UVL01,2,43,44,6.9
8490,UVL01,2,43,45,6.92
8491,UVL01,2,43,46,6.94
8492,UVL01,2,43,47,6.95
8493,UVL01,2,43,48,6.96
8494,UVL01,2,43,49,6.97
8495,UVL01,2,43,50,6.98
8496,UVL01,2,43,51,6.98
8497,UVL01,2,43,52,6.98
8498,UVL01,2,43,53,6.98
8499,UVL01,2,43,54,6.99
8500,UVL01,2,43,55,6.99
8501,UVL01,2,43,56,6.99
8502,UVL01,2,43,57,6.99
8503,UVL01,2,44,1,3.39
8504,UVL01,2,44,2,3.51
8505,UVL01,2,44,3,3.62
8506,UVL01,2,44,4,3.74
8507,UVL01,2,44,5,3.87
8508,UVL01,2,44,6,4
8509,UVL01,2,44,7,4.13
8510,UVL01,2,44,8,4.28
8511,UVL01,2,44,9,4.43
8512,UVL01,2,44,10,4.58
8513,UVL01,2,44,11,4.75
8514,UVL01,2,44,12,4.9
8515,UVL01,2,44,13,5.04
8516,UVL01,2,44,14,5.17
8517,UVL01,2,44,15,5.29
8518,UVL01,2,44,16,5.41
8519,UVL01,2,44,17,5.51
8520,UVL01,2,44,18,5.62
8521,UVL01,2,44,19,5.72
8522,UVL01,2,44,20,5.82
8523,UVL01,2,44,21,5.92
8524,UVL01,2,44,22,6.03
8525,UVL01,2,44,23,6.13
8526,UVL01,2,44,24,6.22
8527,UVL01,2,44,25,6.31
8528,UVL01,2,44,26,6.4
8529,UVL01,2,44,27,6.48
8530,UVL01,2,44,28,6.56
8531,UVL01,2,44,29,6.63
8532,UVL01,2,44,30,6.71
8533,UVL01,2,44,31,6.78
8534,UVL01,2,44,32,6.86
8535,UVL01,2,44,33,6.92
8536,UVL01,2,44,34,6.99
8537,UVL01,2,44,35,7.05
8538,UVL01,2,44,36,7.11
8539,UVL01,2,44,37,7.16
8540,UVL01,2,44,38,7.2
8541,UVL01,2,44,39,7.25
8542,UVL01,2,44,40,7.29
8543,UVL01,2,44,41,7.32
8544,UVL01,2,44,42,7.35
8545,UVL01,2,44,43,7.38
8546,UVL01,2,44,44,7.4
8547,UVL01,2,44,45,7.42
8548,UVL01,2,44,46,7.43
8549,UVL01,2,44,47,7.44
8550,UVL01,2,44,48,7.45
8551,UVL01,2,44,49,7.46
8552,UVL01,2,44,50,7.46
8553,UVL01,2,44,51,7.47
8554,UVL01,2,44,52,7.47
8555,UVL01,2,44,53,7.47
8556,UVL01,2,44,54,7.47
8557,UVL01,2,44,55,7.47
8558,UVL01,2,44,56,7.47
8559,UVL01,2,45,1,3.63
8560,UVL01,2,45,2,3.74
8561,UVL01,2,45,3,3.87
8562,UVL01,2,45,4,4
8563,UVL01,2,45,5,4.13
8564,UVL01,2,45,6,4.27
8565,UVL01,2,45,7,4.42
8566,UVL01,2,45,8,4.58
8567,UVL01,2,45,9,4.74
8568,UVL01,2,45,10,4.91
8569,UVL01,2,45,11,5.09
8570,UVL01,2,45,12,5.25
8571,UVL01,2,45,13,5.39
8572,UVL01,2,45,14,5.53
8573,UVL01,2,45,15,5.65
8574,UVL01,2,45,16,5.77
8575,UVL01,2,45,17,5.89
8576,UVL01,2,45,18,6
8577,UVL01,2,45,19,6.12
8578,UVL01,2,45,20,6.23
8579,UVL01,2,45,21,6.35
8580,UVL01,2,45,22,6.46
8581,UVL01,2,45,23,6.56
8582,UVL01,2,45,24,6.67
8583,UVL01,2,45,25,6.76
8584,UVL01,2,45,26,6.86
8585,UVL01,2,45,27,6.95
8586,UVL01,2,45,28,7.03
8587,UVL01,2,45,29,7.12
8588,UVL01,2,45,30,7.2
8589,UVL01,2,45,31,7.29
8590,UVL01,2,45,32,7.36
8591,UVL01,2,45,33,7.44
8592,UVL01,2,45,34,7.51
8593,UVL01,2,45,35,7.57
8594,UVL01,2,45,36,7.63
8595,UVL01,2,45,37,7.68
8596,UVL01,2,45,38,7.73
8597,UVL01,2,45,39,7.78
8598,UVL01,2,45,40,7.82
8599,UVL01,2,45,41,7.85
8600,UVL01,2,45,42,7.88
8601,UVL01,2,45,43,7.91
8602,UVL01,2,45,44,7.93
8603,UVL01,2,45,45,7.95
8604,UVL01,2,45,46,7.96
8605,UVL01,2,45,47,7.97
8606,UVL01,2,45,48,7.98
8607,UVL01,2,45,49,7.98
8608,UVL01,2,45,50,7.99
8609,UVL01,2,45,51,7.99
8610,UVL01,2,45,52,7.99
8611,UVL01,2,45,53,7.99
8612,UVL01,2,45,54,7.99
8613,UVL01,2,45,55,7.99
8614,UVL01,2,46,1,3.86
8615,UVL01,2,46,2,3.99
8616,UVL01,2,46,3,4.13
8617,UVL01,2,46,4,4.27
8618,UVL01,2,46,5,4.42
8619,UVL01,2,46,6,4.57
8620,UVL01,2,46,7,4.73
8621,UVL01,2,46,8,4.9
8622,UVL01,2,46,9,5.08
8623,UVL01,2,46,10,5.26
8624,UVL01,2,46,11,5.45
8625,UVL01,2,46,12,5.61
8626,UVL01,2,46,13,5.76
8627,UVL01,2,46,14,5.9
8628,UVL01,2,46,15,6.03
8629,UVL01,2,46,16,6.16
8630,UVL01,2,46,17,6.29
8631,UVL01,2,46,18,6.42
8632,UVL01,2,46,19,6.55
8633,UVL01,2,46,20,6.68
8634,UVL01,2,46,21,6.8
8635,UVL01,2,46,22,6.92
8636,UVL01,2,46,23,7.04
8637,UVL01,2,46,24,7.15
8638,UVL01,2,46,25,7.25
8639,UVL01,2,46,26,7.35
8640,UVL01,2,46,27,7.45
8641,UVL01,2,46,28,7.55
8642,UVL01,2,46,29,7.65
8643,UVL01,2,46,30,7.74
8644,UVL01,2,46,31,7.83
8645,UVL01,2,46,32,7.91
8646,UVL01,2,46,33,7.99
8647,UVL01,2,46,34,8.07
8648,UVL01,2,46,35,8.13
8649,UVL01,2,46,36,8.2
